Objetivo PND,Meta ODS,Vinculación,PND_subgrupo,ODS_subgrupo,ODS_grupo,PND_grupo
4.2.6. Mejorar la eficiencia y transparencia de las compras públicas.,"16.10 Garantizar el acceso público a la información y proteger las libertades fundamentales, de conformidad con las leyes nacionales y los acuerdos internacionales",Contribucion,PND_4_2_6,ODS_16_10,ODS_16,PND_4_2
4.3.1 Desconcentrar y articular efectivamente la gestión de los servicios sociales y públicos a nivel territorial.,16.6 Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas,Parcial,PND_4_3_1,ODS_16_6,ODS_16,PND_4_3
4.3.1 Desconcentrar y articular efectivamente la gestión de los servicios sociales y públicos a nivel territorial.,"16.7 Garantizar la adopción en todos los niveles de decisiones inclusivas, participativas y representativas que respondan a las necesidades",Parcial,PND_4_3_1,ODS_16_7,ODS_16,PND_4_3
4.3.1 Desconcentrar y articular efectivamente la gestión de los servicios sociales y públicos a nivel territorial.,6.b Apoyar y fortalecer la participación de las comunidades locales en la mejora de la gestión del agua y el saneamiento,Parcial,PND_4_3_1,ODS_6_b,ODS_6,PND_4_3
4.3.2. Establecer acuerdos programáticos de gestión de servicios sociales entre la administración central y gobiernos subnacionales.,"11.a Apoyar los vínculos económicos, sociales y ambientales positivos entre las zonas urbanas, periurbanas y rurales fortaleciendo la planificación del desarrollo nacional y regional",Parcial,PND_4_3_2,ODS_11_a,ODS_11,PND_4_3
4.3.2. Establecer acuerdos programáticos de gestión de servicios sociales entre la administración central y gobiernos subnacionales.,17.14 Mejorar la coherencia de las políticas para el desarrollo sostenible,Parcial,PND_4_3_2,ODS_17_14,ODS_17,PND_4_3
4.3.3. Alcanzar una mayor eficiencia de las políticas públicas a nivel territorial mejorando la capacidad de gestión de los gobiernos subnacionales.,16.6 Crear a todos los niveles instituciones eficaces y transparentes que rindan cuentas,Parcial,PND_4_3_3,ODS_16_6,ODS_16,PND_4_3
4.4.1. Recuperar y preservar el medio ambiente y los recursos naturales,"12.2 De aquí a 2030, lograr la gestión sostenible y el uso eficiente de los recursos naturales",Parcial,PND_4_4_1,ODS_12_2,ODS_12,PND_4_4
4.4.1. Recuperar y preservar el medio ambiente y los recursos naturales,"14.4 De aquí a 2020, reglamentar eficazmente la explotación pesquera y poner fin a la pesca excesiva, la pesca ilegal, no declarada y no reglamentada y las prácticas pesqueras destructivas, y aplicar planes de gestión con fundamento científico a fin de restablecer las poblaciones de peces en el plazo más breve posible, al menos alcanzando niveles que puedan producir el máximo rendimiento sostenible de acuerdo con sus características biológicas",Parcial,PND_4_4_1,ODS_14_4,ODS_14,PND_4_4
4.4.1. Recuperar y preservar el medio ambiente y los recursos naturales,"14.6 De aquí a 2020, prohibir ciertas formas de subvenciones a la pesca que contribuyen a la sobrecapacidad y la pesca excesiva, eliminar las subvenciones que contribuyen a la pesca ilegal, no declarada y no reglamentada y abstenerse de introducir nuevas subvenciones de esa índole, reconociendo que la negociación sobre las subvenciones a la pesca en el marco de la Organización Mundial del Comercio debe incluir un trato especial y diferenciado, apropiado y efectivo para los países en desarrollo y los países menos adelantados",Parcial,PND_4_4_1,ODS_14_6,ODS_14,PND_4_4
4.4.1. Recuperar y preservar el medio ambiente y los recursos naturales,"15.1 Para 2020, velar por la conservación, el restablecimiento y el uso sostenible de los ecosistemas terrestres y los ecosistemas interiores de agua dulce y los servicios que proporcionan, en particular los bosques, los humedales, las montañas y las zonas áridas, en consonancia con las obligaciones contraídas en virtud de acuerdos internacionales",Parcial,PND_4_4_1,ODS_15_1,ODS_15,PND_4_4
4.4.1. Recuperar y preservar el medio ambiente y los recursos naturales,"15.2 Para 2020, promover la gestión sostenible de todos los tipos de bosques, poner fin a la deforestación, recuperar los bosques degradados e incrementar la forestación y la reforestación a nivel mundial",Parcial,PND_4_4_1,ODS_15_2,ODS_15,PND_4_4
4.4.1. Recuperar y preservar el medio ambiente y los recursos naturales,"15.3 Para 2030, luchar contra la desertificación, rehabilitar las tierras y los suelos degradados, incluidas las tierras afectadas por la desertificación, la sequía y las inundaciones, y procurar lograr un mundo con una degradación neutra del suelo",Parcial,PND_4_4_1,ODS_15_3,ODS_15,PND_4_4
4.4.1. Recuperar y preservar el medio ambiente y los recursos naturales,"15.4 Para 2030, velar por la conservación de los ecosistemas montañosos, incluida su diversidad biológica, a fin de mejorar su capacidad de proporcionar beneficios esenciales para el desarrollo sostenible",Parcial,PND_4_4_1,ODS_15_4,ODS_15,PND_4_4
4.4.1. Recuperar y preservar el medio ambiente y los recursos naturales,"15.5 Adoptar medidas urgentes y significativas para reducir la degradación de los hábitats naturales, detener la pérdida de la diversidad biológica y, para 2020, proteger las especies amenazadas y evitar su extinción",Parcial,PND_4_4_1,ODS_15_5,ODS_15,PND_4_4
4.4.1. Recuperar y preservar el medio ambiente y los recursos naturales,"15.9 Para 2020, integrar los valores de los ecosistemas y la diversidad biológica en la planificación nacional y local, los procesos de desarrollo, las estrategias de reducción de la pobreza y la contabilidad",Parcial,PND_4_4_1,ODS_15_9,ODS_15,PND_4_4
4.4.1. Recuperar y preservar el medio ambiente y los recursos naturales,"6.4 De aquí a 2030, aumentar considerablemente el uso eficiente de los recursos hídricos en todos los sectores y asegurar la sostenibilidad de la extracción y el abastecimiento de agua dulce para hacer frente a la escasez de agua y reducir considerablemente el número de personas que sufren falta de agua",Parcial,PND_4_4_1,ODS_6_4,ODS_6,PND_4_4
4.4.1. Recuperar y preservar el medio ambiente y los recursos naturales,"6.6  De aquí a 2020, proteger y restablecer los ecosistemas relacionados con el agua, incluidos los bosques, las montañas, los humedales, los ríos, los acuíferos y los lagos",Total,PND_4_4_1,ODS_6_6,ODS_6,PND_4_4
4.4.1. Recuperar y preservar el medio ambiente y los recursos naturales,15.7 Adoptar medidas urgentes para poner fin a la caza furtiva y el tráfico de especies protegidas de flora y fauna y abordar la demanda y la oferta ilegales de productos silvestres,Contribucion,PND_4_4_1,ODS_15_7,ODS_15,PND_4_4
4.4.1. Recuperar y preservar el medio ambiente y los recursos naturales,"15.8 Para 2020, adoptar medidas para prevenir la introducción de especies exóticas invasoras y reducir de forma significativa sus efectos en los ecosistemas terrestres y acuáticos y controlar o erradicar las especies prioritarias",Contribucion,PND_4_4_1,ODS_15_8,ODS_15,PND_4_4
4.4.1. Recuperar y preservar el medio ambiente y los recursos naturales,"15.b Movilizar un volumen apreciable de recursos procedentes de todas las fuentes y a todos los niveles para financiar la gestión forestal sostenible y proporcionar incentivos adecuados a los países en desarrollo para que promuevan dicha gestión, en parti",Contribucion,PND_4_4_1,ODS_15_b,ODS_15,PND_4_4
4.4.1. Recuperar y preservar el medio ambiente y los recursos naturales,"15.c Aumentar el apoyo mundial a la lucha contra la caza furtiva y el tráfico de especies protegidas, en particular aumentando la capacidad de las comunidades locales para promover oportunidades de subsistencia sostenibles",Contribucion,PND_4_4_1,ODS_15_c,ODS_15,PND_4_4
4.4.1. Recuperar y preservar el medio ambiente y los recursos naturales,"6.5 De aquí a 2030, implementar la gestión integrada de los recursos hídricos a todos los niveles, incluso mediante la cooperación transfronteriza, según proceda",Contribucion,PND_4_4_1,ODS_6_5,ODS_6,PND_4_4
4.4.1. Recuperar y preservar el medio ambiente y los recursos naturales,"6.a De aquí a 2030, ampliar la cooperación internacional y el apoyo prestado a los países en desarrollo para la creación de capacidad en actividades y programas relativos al agua y el saneamiento, como los de captación de agua, desalinización, uso eficiente de los recursos hídricos, tratamiento de aguas residuales, reciclado y tecnologías de reutilización",Contribucion,PND_4_4_1,ODS_6_a,ODS_6,PND_4_4
4.4.1. Recuperar y preservar el medio ambiente y los recursos naturales,6.b Apoyar y fortalecer la participación de las comunidades locales en la mejora de la gestión del agua y el saneamiento,Contribucion,PND_4_4_1,ODS_6_b,ODS_6,PND_4_4
"4.4.2. Propiciar el manejo sostenible de los bosques, su conservación y restauración.","6.6 De aquí a 2020, proteger y restablecer los ecosistemas relacionados con el agua, incluidos los bosques, las montañas, los humedales, los ríos, los acuíferos y los lagos",Parcial,PND_4_4_2,ODS_6_6,ODS_6,PND_4_4
"4.4.2. Propiciar el manejo sostenible de los bosques, su conservación y restauración.","15.1 Para 2020, velar por la conservación, el restablecimiento y el uso sostenible de los ecosistemas terrestres y los ecosistemas interiores de agua dulce y los servicios que proporcionan, en particular los bosques, los humedales, las montañas y las zonas áridas, en consonancia con las obligaciones contraídas en virtud de acuerdos internacionales",Total,PND_4_4_2,ODS_15_1,ODS_15,PND_4_4
"4.4.2. Propiciar el manejo sostenible de los bosques, su conservación y restauración.","15.2 Para 2020, promover la gestión sostenible de todos los tipos de bosques, poner fin a la deforestación, recuperar los bosques degradados e incrementar la forestación y la reforestación a nivel mundial",Total,PND_4_4_2,ODS_15_2,ODS_15,PND_4_4
"4.4.2. Propiciar el manejo sostenible de los bosques, su conservación y restauración.","15.5 Adoptar medidas urgentes y significativas para reducir la degradación de los hábitats naturales, detener la pérdida de la diversidad biológica y, para 2020, proteger las especies amenazadas y evitar su extinción",Parcial,PND_4_4_2,ODS_15_5,ODS_15,PND_4_4
"4.4.2. Propiciar el manejo sostenible de los bosques, su conservación y restauración.","11.6 De aquí a 2030, reducir el impacto ambiental negativo per capita de las ciudades, incluso prestando especial atención a la calidad del aire y la gestión de los desechos municipales y de otro tipo",Contribucion,PND_4_4_2,ODS_11_6,ODS_11,PND_4_4
"4.4.2. Propiciar el manejo sostenible de los bosques, su conservación y restauración.","11.7 De aquí a 2030, proporcionar acceso universal a zonas verdes y espacios públicos seguros, inclusivos y accesibles, en particular para las mujeres y los niños, las personas de edad y las personas con discapacidad",Contribucion,PND_4_4_2,ODS_11_7,ODS_11,PND_4_4
"4.4.2. Propiciar el manejo sostenible de los bosques, su conservación y restauración.","11.b De aquí a 2020, aumentar considerablemente el número de ciudades y asentamientos humanos que adoptan e implementan políticas y planes integrados para promover la inclusión, el uso eficiente de los recursos, la mitigación del cambio climático y la adaptación a él y la resiliencia ante los desastres, y desarrollar y poner en práctica, en consonancia con el Marco de Sendai para la Reducción del Riesgo de Desastres 2015-2030, la gestión integral de los riesgos de desastre a todos los niveles",Contribucion,PND_4_4_2,ODS_11_b,ODS_11,PND_4_4
